,mean_fit_time,std_fit_time,mean_score_time,std_score_time,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,dataset_id
0,1.2463852564493816,0.568690016662454,0.004952987035115561,0.0029270282035847852,{},0.9269882659713168,0.9250325945241199,0.9217221135029354,0.9245809913327908,0.002173484075069918,1,44
1,3.0790283679962163,0.1128720275320887,0.0015482107798258464,0.0007092664438509948,{},0.6292134831460674,0.6041275797373359,0.5572232645403377,0.5968547758079136,0.029836422389109742,1,1492
2,10.166866699854534,1.506353995356185,0.007998069127400717,0.0027166159098607804,{},0.7580265553532572,0.7568719747768551,0.7584262178604734,0.7577749159968619,0.0006589940136344793,1,40668
3,41.42721366882324,0.4576182020788576,0.06424681345621745,0.0227022901000614,{},0.8472186508956887,0.8491407020100287,0.8455406505807226,0.8473000011621465,0.0014708401165777734,1,40996
