dataset_id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,mean_test_accuracy,hidden_dims,type,compression,mean_test_reconstruction_error
44,23.655703783035282,1.4014399927448475,0.012989838918050127,0.0024752017830470077,0.9121953556594838,0.4,AE,60.0,0.049946187684933335
44,14.005689859390259,0.7764367880661349,0.01366424560546875,0.002567899308649505,0.9080634557764812,0.4,DAE,60.0,0.05149957910180092
44,23.99852967262268,0.4224308207575761,0.023902177810668945,0.0037927113843995264,0.9167550453828603,0.4,SAE,60.0,0.05000894516706467
44,23.63119721412659,1.3412325706975872,0.014294385910034181,0.0037715580996814414,0.9213196962210196,0.45,AE,55.00000000000001,0.04919415588180224
44,16.043786764144894,0.803318005435994,0.0345762570699056,0.005735823780448751,0.9137143072596984,0.45,DAE,55.00000000000001,0.05155384664734205
44,25.10385950406393,1.483349270212874,0.029445648193359375,0.01735912211917424,0.9150196474319996,0.45,SAE,55.00000000000001,0.05076965813835462
44,18.357593774795532,1.8038893384550991,0.0197134017944336,0.009950066171816202,0.9121935129597076,0.5,AE,50.0,0.04881190632780393
44,15.503382682800293,0.9021311545552996,0.015902121861775715,0.004244178040223732,0.9128449782036966,0.5,DAE,50.0,0.052075405915578216
44,23.815162897109985,2.134100558734357,0.019477685292561848,0.006320544643643465,0.9182773988903546,0.5,SAE,50.0,0.04965204621354738
44,19.513017654418945,1.3183750017006892,0.015401601791381838,0.003032430645941049,0.9180625117472112,0.55,AE,44.99999999999999,0.048648198445638016
44,13.942218621571861,1.707044153528002,0.02793264389038086,0.011903991627555751,0.915670120453032,0.55,DAE,44.99999999999999,0.0510872316857179
44,23.62871654828389,1.9059525493681515,0.015912294387817383,0.003591486464663376,0.9171923322143892,0.55,SAE,44.99999999999999,0.04954024404287338
44,19.902586698532104,2.862777653743361,0.018944501876831055,0.01046983081891088,0.9167597230053696,0.6000000000000001,AE,39.99999999999999,0.04840250685811043
44,16.139958302179977,0.3906312045624011,0.016118526458740234,0.0064327611009786356,0.9163228614122508,0.6000000000000001,DAE,39.99999999999999,0.050996392965316766
44,23.25342845916748,3.0837810750264016,0.022329648335774745,0.006883995132553006,0.9247991386370767,0.6000000000000001,SAE,39.99999999999999,0.04948534816503525
44,20.67573507626852,3.5509234629977344,0.02828176816304525,0.018379196869290845,0.9180623700010744,0.6500000000000001,AE,34.999999999999986,0.048513313134511314
44,14.563476324081421,1.1139153245771545,0.011460542678833008,0.0005773672025910682,0.9171920487221159,0.6500000000000001,DAE,34.999999999999986,0.05110010504722595
44,24.720104932785034,3.230386531116765,0.01641996701558431,0.0034127045104345856,0.9148023506045332,0.6500000000000001,SAE,34.999999999999986,0.04914294431606928
44,22.90688943862915,1.4589741584980402,0.0155793825785319,0.0018261341318468,0.9182786746055844,0.7000000000000001,AE,29.999999999999993,0.048597836246093117
44,13.075522502263384,0.6393167073211754,0.010637521743774414,0.00023262673970284947,0.9158894017264112,0.7000000000000001,DAE,29.999999999999993,0.051221041629711785
44,26.045789559682213,1.8617661551575009,0.0213476022084554,0.0060299148443113786,0.9208873705042732,0.7000000000000001,SAE,29.999999999999993,0.04948941245675087
44,18.87016995747884,2.702236624102159,0.014487346013387043,0.0022294076057789197,0.9180623700010744,0.7500000000000001,AE,24.99999999999998,0.04788043474157652
44,15.419357458750405,1.1998512826466108,0.015056212743123371,0.004829934018878326,0.9167583055440032,0.7500000000000001,DAE,24.99999999999998,0.0512853575249513
44,18.993017037709556,2.655346238749224,0.02246586481730144,0.006976782925232974,0.9252337322920096,0.7500000000000001,SAE,24.99999999999998,0.04923918346563975
44,20.07675631841024,2.2658679341408736,0.016146262486775715,0.0010273864688362334,0.9221910097229346,0.8,AE,19.999999999999996,0.047689867516358696
44,13.85536773999532,3.019628193109195,0.01165191332499186,0.0007811026473153603,0.9171946001525756,0.8,DAE,19.999999999999996,0.05088063205281893
44,24.600345055262252,0.9090952557964508,0.02609697977701823,0.005058497786740378,0.9178420965047388,0.8,SAE,19.999999999999996,0.04911847785115242
44,21.708846410115555,1.165426231968731,0.018639246622721355,0.007427805155910215,0.9187142604834734,0.8500000000000001,AE,14.999999999999991,0.04778909062345823
44,13.614528020222984,1.7068240958210723,0.014015515645345051,0.002724195601405773,0.9187125595298338,0.8500000000000001,DAE,14.999999999999991,0.050762706746657685
44,21.51701307296753,0.4916461849112132,0.02290217081705729,0.006791688406347368,0.9189309903263932,0.8500000000000001,SAE,14.999999999999991,0.04896605387330055
44,21.355537335077926,2.631311183000776,0.019174893697102863,0.004437042978837179,0.9252335905458728,0.9000000000000001,AE,9.999999999999986,0.048142417023579284
44,10.952394962310793,1.927372089007172,0.022982199986775715,0.006477913229857156,0.9154535323562488,0.9000000000000001,DAE,9.999999999999986,0.0507808563609918
44,24.01462809244792,1.479841316397733,0.03374210993448893,0.008172897205959973,0.9213206884439762,0.9000000000000001,SAE,9.999999999999986,0.048526915411154434
44,15.722296555836994,2.023932184093379,0.023411273956298828,0.005959562064840761,0.9169750353869228,0.95,AE,4.999999999999993,0.047781738142172486
44,13.34596347808838,0.8589775328964733,0.017650922139485676,0.004186809784743119,0.9124118020101304,0.95,DAE,4.999999999999993,0.0504379520813624
44,20.035249789555863,2.2058770181111047,0.02616985638936361,0.00938058994831105,0.9217566995602752,0.95,SAE,4.999999999999993,0.04861980925003687
44,19.296752373377487,2.0389013568647365,0.01777823766072591,0.003304476519699089,0.9239303765656214,1.0,AE,0.0,0.04767366995414098
44,14.169900019963588,3.4509650209543663,0.024206797281901043,0.010328878023942771,0.9191478619154496,1.0,DAE,0.0,0.05036954085032145
44,20.613140583038327,1.9805309545976584,0.02256321907043457,0.005325714152366082,0.923276785129583,1.0,SAE,0.0,0.0483758474389712
44,22.932945807774853,4.090980355817713,0.02097288767496745,0.007867846431886387,0.9219738546416048,1.05,AE,-5.000000000000004,0.047503174593051284
44,14.350057045618696,2.169029273162137,0.028189738591512043,0.018214709716640985,0.9184962549253238,1.05,DAE,-5.000000000000004,0.05052936697999636
44,21.166392167409263,3.212302964174419,0.01532101631164551,0.002766596501137311,0.9250168607029532,1.05,SAE,-5.000000000000004,0.04808992023269335
44,20.952117760976158,2.217000800240561,0.025268952051798504,0.006725869116681721,0.9219737128954684,1.1,AE,-9.999999999999986,0.0478059376279513
44,13.58465854326884,3.4042926659841184,0.027357180913289387,0.008664625258497339,0.9180616612703912,1.1,DAE,-9.999999999999986,0.05108530819416046
44,23.616863886515304,3.334832742115001,0.02223682403564453,0.007826537735377304,0.9213218224130691,1.1,SAE,-9.999999999999986,0.04821217805147171
44,18.933166106541947,2.60180084992053,0.01848459243774414,0.00382803882143176,0.9202356217680108,1.15,AE,-14.999999999999991,0.04836667204896609
44,12.582628885904946,1.7802082066377352,0.017929553985595703,0.007784127486831989,0.9180615195242544,1.15,DAE,-14.999999999999991,0.05047178144256274
44,21.69668960571289,2.6216840572756865,0.0253283182779948,0.003630545227332094,0.9211045255856029,1.15,SAE,-14.999999999999991,0.0484478697180748
44,18.418394486109413,2.262914906799774,0.022059122721354168,0.004595554068958368,0.918932549533896,1.2000000000000002,AE,-20.000000000000018,0.047592351833979286
44,13.941535393397011,1.8165783875652761,0.028886079788208008,0.002909803385684261,0.9176263588847756,1.2000000000000002,DAE,-20.000000000000018,0.050824290762344994
44,22.453182697296143,2.8685463489212237,0.018534183502197262,0.002522471699234977,0.9271889785007964,1.2000000000000002,SAE,-20.000000000000018,0.048291386415561036
44,17.941895961761478,4.441426982184523,0.028771956761678062,0.016783631624588548,0.9191489958845428,1.2500000000000002,AE,-25.00000000000002,0.04816566407680512
44,11.317394495010376,0.22483503047930245,0.02483542760213216,0.007785362611090931,0.9178452149197448,1.2500000000000002,DAE,-25.00000000000002,0.05101621896028519
44,22.89349134763081,1.796805665197426,0.0275576114654541,0.002500831176620952,0.9261040535709678,1.2500000000000002,SAE,-25.00000000000002,0.04800251747171084
44,20.792043050130207,3.5063746293327163,0.016806523005167644,0.0007036127827078009,0.9234963498952354,1.3,AE,-30.000000000000004,0.04767614354689916
44,12.072840054829914,1.0157515105312702,0.020299832026163738,0.00689207802627947,0.9271903959621628,1.3,DAE,-30.000000000000004,0.0506143793463707
44,19.62065227826436,1.487654513054826,0.020395994186401367,0.0014025418014018591,0.9224071725813076,1.3,SAE,-30.000000000000004,0.048530458162228264
44,18.084597746531173,3.2164270087852502,0.019531806310017902,0.0014045219990316206,0.9219737128954684,1.35,AE,-35.00000000000001,0.0479394868016243
44,13.020878076553345,2.4029993189379257,0.021570126215616863,0.005513264311067152,0.9254514543578856,1.35,DAE,-35.00000000000001,0.05040900285045306
44,18.085594574610397,1.6449122414280914,0.0211018721262614,0.005018424950690935,0.9202344877989178,1.35,SAE,-35.00000000000001,0.04826730489730835
44,16.864979028701782,4.181800663890188,0.020608186721801758,0.0023154817407733197,0.9254508873733392,1.4,AE,-39.99999999999999,0.047700002789497375
44,13.458385229110718,2.41707706205862,0.024875164031982425,0.005595089622546226,0.9189312738186663,1.4,DAE,-39.99999999999999,0.05079917858044306
44,21.15201727549235,4.947644059851472,0.023708740870157882,0.00209082962724913,0.9226264538546872,1.4,SAE,-39.99999999999999,0.04776430999239286
44,15.658616065979006,1.5347043887808451,0.01970521608988444,0.003086226819030101,0.9219737128954684,1.4500000000000002,AE,-45.00000000000004,0.04771257316072782
44,14.556117693583168,1.9773136616240408,0.036901791890462235,0.016858539105983433,0.9241485238699076,1.4500000000000002,DAE,-45.00000000000004,0.050797924399375916
44,22.43531664212545,1.796953684467767,0.02594955762227376,0.0013310016838309151,0.9230609057634828,1.4500000000000002,SAE,-45.00000000000004,0.04809380571047465
44,19.486111958821613,4.400237943697464,0.025750239690144856,0.006482675331247673,0.9254517378501592,1.5000000000000002,AE,-50.00000000000004,0.047951813787221916
44,14.271585702896118,1.7794424350774778,0.05630389849344889,0.03681102805414616,0.9211042420933296,1.5000000000000002,DAE,-50.00000000000004,0.05084062491854032
44,17.622812350591023,1.6003703119157573,0.02382810910542806,0.005034555967096209,0.9208877957426832,1.5000000000000002,SAE,-50.00000000000004,0.04918447881937027
44,18.512415965398148,1.422836156159896,0.02178843816121419,0.004310991922495522,0.9206700736768068,1.55,AE,-55.00000000000001,0.048001339038213096
44,11.011839707692463,0.6857149094047135,0.01829385757446289,0.0027523965254427213,0.9176270676154586,1.55,DAE,-55.00000000000001,0.05044445892175039
44,20.09423359235128,5.4200001140369976,0.026797691980997733,0.0031462436000615785,0.921539686225082,1.55,SAE,-55.00000000000001,0.04839149862527847
44,18.57708859443665,2.553777262381506,0.02422054608662923,0.004416959671241828,0.9221915767074812,1.6,AE,-60.00000000000001,0.04822402199109396
44,11.960180044174194,1.4397522306038577,0.027016401290893555,0.007030245091063338,0.9202340625605078,1.6,DAE,-60.00000000000001,0.05039082715908686
44,19.37647557258606,2.4429408337426644,0.02059308687845866,0.001896330573746677,0.9217554238450454,1.6,SAE,-60.00000000000001,0.04860175028443337
44,16.233392874399822,2.8257302858017934,0.029630025227864582,0.008633706495197206,0.924580849586654,1.65,AE,-64.99999999999999,0.04841575026512146
44,11.087759176890057,0.20548440218974404,0.030310233434041337,0.015781953264896457,0.9213233816205724,1.65,DAE,-64.99999999999999,0.05027394369244576
44,20.724935293197632,1.962884744449172,0.02813442548116048,0.00421431476228325,0.9234954994184156,1.65,SAE,-64.99999999999999,0.04874898617466291
44,18.398622115453087,2.2484138268990925,0.03332710266113281,0.015946610481677188,0.9250160102261332,1.7000000000000002,AE,-70.00000000000001,0.04732547203699748
44,10.149613380432127,0.941058399579039,0.021868308385213208,0.006278239916079913,0.9221924271843008,1.7000000000000002,DAE,-70.00000000000001,0.05057655274868012
44,21.099587122599285,2.755149018114357,0.02447231610616048,0.004945555162973333,0.9226257451240036,1.7000000000000002,SAE,-70.00000000000001,0.04830527553955714
44,16.637839396794632,1.0868149090661023,0.030501445134480793,0.008330875863514428,0.923711945769062,1.7500000000000002,AE,-75.0,0.047605777780214936
44,10.20671812693278,0.9445581052098764,0.02424001693725586,0.0006542900002742457,0.9289287705818934,1.7500000000000002,DAE,-75.0,0.05022579804062843
44,21.115554730097454,3.4438241820649376,0.033605337142944336,0.004752706557517128,0.923713221484292,1.7500000000000002,SAE,-75.0,0.04803398872415225
44,17.282482226689652,1.8651823615263032,0.024203062057495117,0.0032909227529025428,0.9202356217680108,1.8,AE,-79.99999999999999,0.047771943112214416
44,9.326428333918251,0.5340194566221806,0.0197138786315918,0.000525860412548393,0.9202354800218744,1.8,DAE,-79.99999999999999,0.050424626717964806
44,19.219348748524986,2.8305800907411283,0.025743166605631508,0.002338295497529614,0.9182783911133108,1.8,SAE,-79.99999999999999,0.04788519193728765
44,18.608755191167194,2.588916427243524,0.021576960881551102,0.0012731445018763876,0.9258863315050916,1.85,AE,-85.00000000000003,0.04711826890707016
44,11.192387819290161,1.6480073311666623,0.029538869857788086,0.008320638662627087,0.9230607640173464,1.85,DAE,-85.00000000000003,0.05088877926270167
44,19.730556646982826,3.420538817295971,0.052075465520222984,0.028731648985562363,0.9165401582397172,1.85,SAE,-85.00000000000003,0.04779342313607534
44,19.417826970418293,2.869836177388733,0.02244432767232259,0.007337602568094342,0.9224080230581274,1.9,AE,-90.00000000000001,0.04758119707306226
44,11.741174618403114,0.8796565120223562,0.02530503273010254,0.007716550777498431,0.9176280598384152,1.9,DAE,-90.00000000000001,0.050410110503435135
44,22.758693854014076,3.210856889542096,0.024349530537923176,0.003424208605067759,0.9243636945053244,1.9,SAE,-90.00000000000001,0.04778960843880972
44,19.352587223052982,2.9948594924671936,0.01955540974934896,0.0015764826395729984,0.9261040535709678,1.95,AE,-94.99999999999997,0.047978694240252175
44,11.176124334335327,1.982302714601296,0.03362830479939779,0.009784353045042396,0.9211050925701496,1.95,DAE,-94.99999999999997,0.05041665335496267
44,18.69698437054952,2.5227790114615054,0.02675151824951172,0.004443287276402032,0.925451029119476,1.95,SAE,-94.99999999999997,0.04821261391043663
44,14.126077095667519,2.879258498480396,0.02756214141845703,0.004129435792999681,0.9226270208392334,2.0,AE,-100.0,0.04824913417299589
44,11.906995137532554,1.5734287805453877,0.02233783404032389,0.0009570636589172104,0.9267559440533668,2.0,DAE,-100.0,0.05053646365801493
44,16.656794945398968,1.8782472164165087,0.02862064043680827,0.0024918614496652197,0.9193653004890526,2.0,SAE,-100.0,0.048138016213973366
1492,10.312036037445068,1.10883894980221,0.013064304987589521,0.0018676881470356145,0.3825178658009571,0.05,AE,95.0,0.5112151503562927
1492,11.434587717056274,2.4359967827067246,0.012066682179768879,0.0022633913611386962,0.3718721672955709,0.05,DAE,95.0,0.5116521914800009
1492,10.8372372786204,1.0877663894320264,0.014247894287109375,0.00026020640070739654,0.3837545938121438,0.05,SAE,95.0,0.5104566613833109
1492,9.958748896916706,1.4399656650342347,0.022882699966430664,0.00788904438844867,0.4399917551465921,0.1,AE,90.0,0.5094994902610779
1492,9.143594821294153,0.5179959350414307,0.02147674560546875,0.005181290381579711,0.455604275143875,0.1,DAE,90.0,0.5111729900042216
1492,9.367950598398844,1.6117032307178734,0.01894100507100423,0.005406980042310878,0.4812534987925506,0.1,SAE,90.0,0.5101558764775594
1492,9.100141048431396,0.5419964845525712,0.023654699325561523,0.002565076363751837,0.5181199391942061,0.15000000000000002,AE,85.0,0.5088167190551758
1492,9.093578656514486,1.1407584199496534,0.024192333221435547,0.002622513820067567,0.4943539150171104,0.15000000000000002,DAE,85.0,0.5100599527359009
1492,9.697840054829916,0.5204346514789859,0.020103613535563152,0.0015211571256450696,0.5412406630548587,0.15000000000000002,SAE,85.0,0.5097915331522623
1492,10.128596703211468,0.846820033952678,0.015067259470621744,0.003437162184080596,0.5456148857080619,0.2,AE,80.0,0.5088102221488953
1492,9.099798281987507,0.34639110526512723,0.015168507893880209,0.002730160456674732,0.5193718920767427,0.2,DAE,80.0,0.5104762315750122
1492,10.632115364074707,2.232774418508787,0.026425520579020183,0.01065993749628303,0.551874650120745,0.2,SAE,80.0,0.5088015198707581
1492,10.516361872355144,0.9297279763392124,0.013386170069376629,0.00125890175897223,0.5825035778447673,0.25,AE,75.0,0.5084652900695801
1492,8.467900911966959,1.5444275348695091,0.013272126515706379,0.004057767248192448,0.5431238625264386,0.25,DAE,75.0,0.5109323859214783
1492,9.504738410313923,1.221697031683208,0.028637806574503582,0.007223334688974571,0.5675082507091277,0.25,SAE,75.0,0.5082608660062155
1492,10.47142235438029,1.4406223287638062,0.017437060674031574,0.0033755969074807826,0.5750000585571975,0.3,AE,70.0,0.5084104935328165
1492,8.413458665211996,0.6023186497450365,0.014283100763956703,0.0008530260331765608,0.5556281664804549,0.3,DAE,70.0,0.5093226234118143
1492,9.977842410405476,0.6179860014126215,0.016153732935587566,0.0007515968470996734,0.5862453827649771,0.3,SAE,70.0,0.5092204610506693
1492,9.618202606836952,1.3760126727764972,0.015499273935953775,0.0023012393474966105,0.5912473385753736,0.35000000000000003,AE,64.99999999999999,0.5082343816757202
1492,8.608606894810995,1.2942045838019116,0.014797210693359375,0.001337632531050519,0.5837520172954539,0.35000000000000003,DAE,64.99999999999999,0.5097039143244425
1492,9.947859048843382,1.5211002479785505,0.015807390213012695,0.0002274031691420668,0.5874891376398639,0.35000000000000003,SAE,64.99999999999999,0.5091866254806519
1492,12.232943852742515,1.1662197086375503,0.014324029286702475,0.0016581051027926975,0.6093731334893296,0.4,AE,60.0,0.5080063144365946
1492,10.853080034255981,1.4450882214168357,0.01804049809773764,0.005983052867571993,0.580003185511544,0.4,DAE,60.0,0.5099390149116516
1492,10.718119223912556,0.4606489398986525,0.02019008000691732,0.006053574823331709,0.5987403175673934,0.4,SAE,60.0,0.5081569155057272
1492,13.954444646835327,0.22591883447636424,0.02076125144958496,0.007446994890132038,0.6337575216720187,0.45,AE,55.00000000000001,0.5076874295870463
1492,9.885089317957561,1.3285436851117465,0.023503621419270832,0.00800223388095807,0.5818793581194238,0.45,DAE,55.00000000000001,0.5090610384941101
1492,12.325215021769203,0.6537013194192552,0.018379052480061848,0.0015568229635667856,0.5893863908388436,0.45,SAE,55.00000000000001,0.5082659522692362
1492,14.708215395609535,2.42999760897947,0.02660655975341797,0.010318333612516876,0.6262633715360489,0.5,AE,50.0,0.5073486169179281
1492,10.971199035644533,0.3047705790230971,0.016991058985392254,0.003877329139260125,0.5825000644129172,0.5,DAE,50.0,0.5092384815216064
1492,9.992334683736166,0.5958449631834001,0.02524741490681966,0.010874955228802163,0.6037504713854399,0.5,SAE,50.0,0.5091303785641988
1492,14.385091384251911,0.5520547796708422,0.029719988505045574,0.0064114555737520154,0.6025067165105532,0.55,AE,44.99999999999999,0.507425586382548
1492,10.712531884511312,0.4514003033155356,0.02181235949198405,0.0008703800907186051,0.5918891254599667,0.55,DAE,44.99999999999999,0.5094617207845052
1492,11.552277882893884,1.155965117047821,0.018709262212117512,0.0015892820142531141,0.60187664106546,0.55,SAE,44.99999999999999,0.5085335969924927
1492,13.38808290163676,0.8652100439714444,0.017628033955891926,0.002639226576137901,0.6281360307120789,0.6000000000000001,AE,39.99999999999999,0.5076085329055786
1492,10.008820295333864,0.3828261476919793,0.01477996508280436,0.0008598059864132945,0.5975117875638566,0.6000000000000001,DAE,39.99999999999999,0.5099378426869711
1492,16.511256615320846,2.076880666699835,0.029128154118855793,0.0112566121498604,0.6012582770598666,0.6000000000000001,SAE,39.99999999999999,0.5085336168607076
1492,14.103423515955608,2.607884531823024,0.0280762513478597,0.008790217508428668,0.6187657079682292,0.6500000000000001,AE,34.999999999999986,0.5073680082956951
1492,10.934141556421917,0.8933871504895846,0.017934401830037434,0.00232367379121735,0.609995010926773,0.6500000000000001,DAE,34.999999999999986,0.509559710820516
1492,14.149191617965698,1.973377466551731,0.029911120732625324,0.0029645497665513236,0.6137578964380829,0.6500000000000001,SAE,34.999999999999986,0.5081528027852377
1492,14.133155504862465,1.3934826469049837,0.02677607536315918,0.01456539876191918,0.6256414940986056,0.7000000000000001,AE,29.999999999999993,0.5073024630546571
1492,11.484789768854775,1.1286863899077892,0.021973212560017902,0.007422812518370627,0.5837496750075538,0.7000000000000001,DAE,29.999999999999993,0.5095614194869995
1492,14.410562515258787,1.386224189528911,0.03301747639973958,0.0033919899945968265,0.6168707970571494,0.7000000000000001,SAE,29.999999999999993,0.5084363420804342
1492,14.83457612991333,0.8751491518186099,0.015588363011678059,0.0003835107587137491,0.6156328979020127,0.7500000000000001,AE,24.99999999999998,0.5072146852811178
1492,10.964266618092857,1.6645448598716917,0.024802366892496742,0.004106202107644998,0.5987496867189934,0.7500000000000001,DAE,24.99999999999998,0.5103018283843994
1492,13.393301089604694,2.050718608751792,0.03394381205240885,0.012012269049615006,0.6224922880170893,0.7500000000000001,SAE,24.99999999999998,0.5092055201530457
1492,14.262764294942222,1.9638283437554067,0.029502073923746742,0.009139848595448221,0.6300098610320589,0.8,AE,19.999999999999996,0.5071279803911845
1492,11.183471600214641,1.5620911618037834,0.02682646115620931,0.0045630750802154825,0.6068867948835063,0.8,DAE,19.999999999999996,0.5092118183771769
1492,13.724401473999025,1.1858513258954728,0.025031328201293945,0.004468540211683179,0.6093778180651297,0.8,SAE,19.999999999999996,0.5081535776456197
1492,14.700382232666016,0.9181220511108272,0.04373836517333984,0.022135255330135897,0.622515710896089,0.8500000000000001,AE,14.999999999999991,0.507565438747406
1492,11.176400502522789,0.7684684620740674,0.02274775505065918,0.005069300439167225,0.6074957897374998,0.8500000000000001,DAE,14.999999999999991,0.5092766682306925
1492,15.685114781061804,1.4370225219991255,0.03290804227193197,0.006406519656241251,0.6224922880170893,0.8500000000000001,SAE,14.999999999999991,0.5085150400797526
1492,14.046211322148645,0.19655432346546364,0.026755650838216145,0.0071698493584030016,0.6299911227288592,0.9000000000000001,AE,9.999999999999986,0.5073408683141073
1492,10.799865325291954,0.3030484147744389,0.03960704803466797,0.0236984801038044,0.6131407035764395,0.9000000000000001,DAE,9.999999999999986,0.5091588497161865
1492,13.408273617426556,1.2707057253931842,0.022907177607218426,0.0025688858333702386,0.6212543888619525,0.9000000000000001,SAE,9.999999999999986,0.5084348718325297
1492,13.793763240178428,0.5203888269803133,0.01950613657633464,0.0012364464185553572,0.6331297885148255,0.95,AE,4.999999999999993,0.5072560111681621
1492,11.05082106590271,1.5395831226667849,0.02918553352355957,0.01184404515064893,0.6112610175367096,0.95,DAE,4.999999999999993,0.5099966526031494
1492,13.193044980367027,0.8399729507586128,0.02577948570251465,0.003983259950255181,0.6175125839417426,0.95,SAE,4.999999999999993,0.5084717075030009
1492,14.110174735387169,2.434910898597304,0.020520766576131184,0.003855923610481111,0.6212532177180026,1.0,AE,0.0,0.5069897373517355
1492,10.237794081370037,1.2452460085741728,0.02271334330240885,0.0050526543794677655,0.6200094628431159,1.0,DAE,0.0,0.5101229548454285
1492,14.666949431101479,1.4627010694285891,0.0499113400777181,0.02313841914102761,0.6143750892997262,1.0,SAE,0.0,0.5082177321116129
1492,13.36059061686198,1.003689073497059,0.025381406148274745,0.008584125684058624,0.6237629792028258,1.05,AE,-5.000000000000004,0.5071344375610352
1492,8.777717669804893,0.4264510569714849,0.02104949951171875,0.004967660934209557,0.6150004801690194,1.05,DAE,-5.000000000000004,0.5099612275759379
1492,11.12196683883667,1.3517440381188948,0.02678847312927246,0.003668432113999175,0.6337446390885689,1.05,SAE,-5.000000000000004,0.5081684192021688
1492,13.859586795171099,1.5148394852419835,0.03004741668701172,0.0017837223919652079,0.6356348654238486,1.1,AE,-9.999999999999986,0.5076658527056376
1492,10.48830231030782,1.408301713408247,0.01929473876953125,0.003379759453138948,0.6168871930724493,1.1,DAE,-9.999999999999986,0.5100451111793518
1492,11.175297180811565,1.5899996374489296,0.030910571416219074,0.009023881751247544,0.6318801779201889,1.1,SAE,-9.999999999999986,0.5080229441324869
1492,12.724622170130413,0.7921242368195126,0.023267825444539387,0.0037571880122151493,0.6137578964380829,1.15,AE,-14.999999999999991,0.5072241226832072
1492,9.17952315012614,1.2344558025673846,0.01658495267232259,0.002362240215295784,0.6087629674913861,1.15,DAE,-14.999999999999991,0.5095812479654948
1492,10.940292119979858,0.8628103933897742,0.021739562352498368,0.00096725807993001,0.6168813373526995,1.15,SAE,-14.999999999999991,0.5082421104113259
1492,12.22584946950277,1.2876780047352885,0.017923275629679363,0.0002647763526778937,0.6124965744039463,1.2000000000000002,AE,-20.000000000000018,0.5071754455566406
1492,8.647658745447794,0.3705514098103392,0.02494215965270996,0.005102498219162744,0.6275047841230357,1.2000000000000002,DAE,-20.000000000000018,0.5095588366190592
1492,11.220980405807495,0.8638311283463763,0.03312110900878906,0.018840046313178642,0.6343817413973621,1.2000000000000002,SAE,-20.000000000000018,0.5084489782651266
