,dataset_id,mean_fit_time,std_fit_time,mean_score_time,std_score_time,activation,n_layers,type,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_reconstruction_error,split1_test_reconstruction_error,split2_test_reconstruction_error,mean_test_reconstruction_error,std_test_reconstruction_error,rank_test_reconstruction_error
102,40668,413.09757335980726,0.6865279353191308,0.029928843180338543,0.003727071360905313,ReLU,1,dae,"{'ae__activation': 'relu', 'ae__n_layers': 1, 'ae__type': 'dae'}",0.7022514321239842,0.7120653670234025,0.7188596296460766,0.7110588095978212,0.006817522747619008,19,0.020884674042463303,0.020203910768032074,0.01861061900854111,0.01989973460634549,0.0009529686694152137,34
103,40668,542.8978937466941,6.9082868006256595,0.12322735786437987,0.023643225177478168,ReLU,1,sae,"{'ae__activation': 'relu', 'ae__n_layers': 1, 'ae__type': 'sae'}",0.7260091478307207,0.7312491673697766,0.7265864381189218,0.7279482511064731,0.0023459684783644625,1,0.0013041973579674961,0.0013586931163445115,0.0012950830860063436,0.001319324520106117,2.808537301018408e-05,74
104,40668,277.6421485741933,39.853948177907675,0.06026482582092285,0.01168632757825188,ReLU,2,ae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'ae'}",0.7057595807984369,0.7076246724987788,0.7114436697899551,0.7082759743623903,0.002365778589813843,27,0.0012534220004454255,0.0017451946623623373,0.0013366390485316515,0.0014450852371131382,0.0002149116401618733,72
105,40668,105.82656502723694,8.817755093132122,0.07500775655110678,0.02081145786292205,ReLU,2,vae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'vae'}",0.6950575069940939,0.6990097251210089,0.6992317598472401,0.6977663306541143,0.001917571219142928,38,0.059255968779325485,0.05015746131539345,0.053381696343421936,0.054265042146046966,0.003766601861365952,23
106,40668,227.30073412259418,67.19220605344363,0.06559960047403972,0.004189855063560359,ReLU,2,dae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'dae'}",0.7067365335938541,0.7282294950930326,0.7096229850348594,0.7148630045739154,0.009524711791914685,11,0.017542947083711624,0.012289096601307392,0.013924763537943365,0.014585602407654129,0.002195186739460563,44
107,40668,233.12810444831848,19.018815934607552,0.04781254132588705,0.0038548499846065157,ReLU,2,sae,"{'ae__activation': 'relu', 'ae__n_layers': 2, 'ae__type': 'sae'}",0.7038056752076025,0.69545716950131,0.7075358586082864,0.7022662344390662,0.00504982448841021,33,0.0006273532635532321,0.00046219467185437685,0.000822738918941468,0.0006374289514496922,0.00014736389911109964,78
108,40668,162.10648687680563,20.620908965714133,0.0586239496866862,0.013495964603901244,ReLU,3,ae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'ae'}",0.6931924152937521,0.6881300235356811,0.6894622318930681,0.6902615569075005,0.0021426063469629887,45,0.0046863751485943786,0.007005335297435522,0.006531381048262118,0.0060743638314306745,0.001000347471411344,57
109,40668,185.9098021189372,14.898826001972365,0.05881563822428385,0.008331421812589638,ReLU,3,vae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'vae'}",0.6741418357831165,0.6756072649762422,0.6783604955815089,0.6760365321136225,0.0017488044163692911,60,0.07332959026098251,0.07748648524284363,0.0750335156917572,0.07528319706519444,0.001706204279238306,18
110,40668,166.9542713960012,24.965187964563647,0.05734992027282715,0.01227135735612689,ReLU,3,dae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'dae'}",0.6885296860428971,0.6824459345441627,0.6880856165904348,0.6863537457258314,0.0027691804555782084,48,0.016151949763298038,0.020900418981909752,0.02198576182126999,0.019679376855492592,0.002533317809750518,35
111,40668,157.55347569783532,34.684635094435485,0.053636233011881515,0.01809399625583588,ReLU,3,sae,"{'ae__activation': 'relu', 'ae__n_layers': 3, 'ae__type': 'sae'}",0.6788489719792176,0.6875527332474799,0.6954127625560638,0.6872714892609203,0.0067650628577216095,47,0.003879639087244868,0.002465251600369811,0.008137692697346209,0.004827527794986963,0.0024108113089947453,62
112,40668,159.84769781430563,41.510561326320975,0.06166521708170573,0.014616435340772326,ReLU,4,ae,"{'ae__activation': 'relu', 'ae__n_layers': 4, 'ae__type': 'ae'}",0.6915049513743949,0.6822683067631777,0.6837781429015498,0.6858504670130409,0.004045556932057871,49,0.007966569624841213,0.006389748305082321,0.012440145015716551,0.008932154315213362,0.0025626926509336747,53
